Event,Timestamp,Ack Number,Sequence
Triple Duplicate,2020-04-21 16:34:09.802321,1,10499462
Triple Duplicate,2020-04-21 16:34:09.802323,1,10503842
Triple Duplicate,2020-04-21 16:34:09.802325,1,10508222
Triple Duplicate,2020-04-21 16:34:09.806160,1,10514062
Triple Duplicate,2020-04-21 16:34:09.806162,1,10518442
Triple Duplicate,2020-04-21 16:34:09.806164,1,10522822
Triple Duplicate,2020-04-21 16:34:09.806167,1,10527202
Triple Duplicate,2020-04-21 16:34:09.806168,1,10531582
Triple Duplicate,2020-04-21 16:34:09.806170,1,10535962
Triple Duplicate,2020-04-21 16:34:09.806172,1,10540342
Triple Duplicate,2020-04-21 16:34:09.806175,1,10546182
Triple Duplicate,2020-04-21 16:34:09.806177,1,10549102
Triple Duplicate,2020-04-21 16:34:09.806179,1,10553482
Triple Duplicate,2020-04-21 16:34:09.836397,1,10562242
Triple Duplicate,2020-04-21 16:34:09.836398,1,10563702
Triple Duplicate,2020-04-21 16:34:09.836400,1,10571002
Triple Duplicate,2020-04-21 16:34:09.836401,1,10575382
Triple Duplicate,2020-04-21 16:34:09.918750,1,10584142
Triple Duplicate,2020-04-21 16:34:09.918751,1,10588522
Triple Duplicate,2020-04-21 16:34:09.919421,1,10592902
Triple Duplicate,2020-04-21 16:34:09.919422,1,10597282
Triple Duplicate,2020-04-21 16:34:09.920877,1,10604582
Triple Duplicate,2020-04-21 16:34:09.920878,1,10611882
Triple Duplicate,2020-04-21 16:34:09.920879,1,10613342
Triple Duplicate,2020-04-21 16:34:09.920880,1,10617722
Triple Duplicate,2020-04-21 16:34:09.920881,1,10622102
Triple Duplicate,2020-04-21 16:34:09.924136,1,10626482
Triple Duplicate,2020-04-21 16:34:09.924137,1,10632322
Triple Duplicate,2020-04-21 16:34:09.924138,1,10633782
Triple Duplicate,2020-04-21 16:34:09.924139,1,10639622
Triple Duplicate,2020-04-21 16:34:09.924140,1,10644002
Triple Duplicate,2020-04-21 16:34:09.924141,1,10648382
Triple Duplicate,2020-04-21 16:34:09.924142,1,10652762
Triple Duplicate,2020-04-21 16:34:09.924173,1,10660062
Triple Duplicate,2020-04-21 16:34:09.924174,1,10661522
Triple Duplicate,2020-04-21 16:34:09.924175,1,10665902
Triple Duplicate,2020-04-21 16:34:09.924176,1,10670282
Triple Duplicate,2020-04-21 16:34:09.926215,1,10681962
Triple Duplicate,2020-04-21 16:34:09.926215,1,10680502
Triple Duplicate,2020-04-21 16:34:09.926217,1,10687802
Triple Duplicate,2020-04-21 16:34:09.926217,1,10692182
Triple Duplicate,2020-04-21 16:34:09.926218,1,10696562
Triple Duplicate,2020-04-21 16:34:09.926219,1,10700942
Triple Duplicate,2020-04-21 16:34:09.926220,1,10702402
Triple Duplicate,2020-04-21 16:34:09.926221,1,10709702
Triple Duplicate,2020-04-21 16:34:09.926222,1,10714082
Triple Duplicate,2020-04-21 16:34:09.929411,1,10721382
Triple Duplicate,2020-04-21 16:34:09.931205,1,10725762
Triple Duplicate,2020-04-21 16:34:09.931206,1,10733062
Triple Duplicate,2020-04-21 16:34:09.931207,1,10734522
Triple Duplicate,2020-04-21 16:34:09.931207,1,10738902
Triple Duplicate,2020-04-21 16:34:09.931208,1,10743282
Triple Duplicate,2020-04-21 16:34:09.931209,1,10747662
Triple Duplicate,2020-04-21 16:34:09.931210,1,10752042
Triple Duplicate,2020-04-21 16:34:09.931211,1,10754962
Triple Duplicate,2020-04-21 16:34:09.932742,1,10760802
Triple Duplicate,2020-04-21 16:34:09.932743,1,10763722
Triple Duplicate,2020-04-21 16:34:09.973916,1,10773942
Triple Duplicate,2020-04-21 16:34:09.973919,1,10778322
Triple Duplicate,2020-04-21 16:34:09.973921,1,10782702
Triple Duplicate,2020-04-21 16:34:09.973924,1,10787082
Triple Duplicate,2020-04-21 16:34:10.056938,1,10794382
Triple Duplicate,2020-04-21 16:34:10.056940,1,10800222
Triple Duplicate,2020-04-21 16:34:10.059823,1,10804602
Triple Duplicate,2020-04-21 16:34:10.059824,1,10808982
Triple Duplicate,2020-04-21 16:34:10.060628,1,10816282
Triple Duplicate,2020-04-21 16:34:10.060630,1,10820662
Triple Duplicate,2020-04-21 16:34:10.061205,1,10825042
Triple Duplicate,2020-04-21 16:34:10.061207,1,10829422
Triple Duplicate,2020-04-21 16:34:10.061209,1,10833802
Triple Duplicate,2020-04-21 16:34:10.062866,1,10838182
Triple Duplicate,2020-04-21 16:34:10.062869,1,10842562
Triple Duplicate,2020-04-21 16:34:10.062870,1,10846942
Triple Duplicate,2020-04-21 16:34:10.062873,1,10851322
Triple Duplicate,2020-04-21 16:34:10.062875,1,10855702
Triple Duplicate,2020-04-21 16:34:10.062876,1,10860082
Triple Duplicate,2020-04-21 16:34:10.062878,1,10863002
Triple Duplicate,2020-04-21 16:34:10.062880,1,10868842
Triple Duplicate,2020-04-21 16:34:10.064358,1,10873222
Triple Duplicate,2020-04-21 16:34:10.064360,1,10877602
Triple Duplicate,2020-04-21 16:34:10.064362,1,10881982
Triple Duplicate,2020-04-21 16:34:10.067971,1,10887822
Triple Duplicate,2020-04-21 16:34:10.067973,1,10892202
Triple Duplicate,2020-04-21 16:34:10.067975,1,10896582
Triple Duplicate,2020-04-21 16:34:10.067977,1,10900962
Triple Duplicate,2020-04-21 16:34:10.070904,1,10906802
Triple Duplicate,2020-04-21 16:34:10.070906,1,10911182
Triple Duplicate,2020-04-21 16:34:10.070908,1,10914102
Triple Duplicate,2020-04-21 16:34:10.070910,1,10918482
Triple Duplicate,2020-04-21 16:34:10.070912,1,10922862
Triple Duplicate,2020-04-21 16:34:10.070914,1,10927242
Triple Duplicate,2020-04-21 16:34:10.071492,1,10933082
Triple Duplicate,2020-04-21 16:34:10.072216,1,10937462
Triple Duplicate,2020-04-21 16:34:10.072218,1,10941842
Triple Duplicate,2020-04-21 16:34:10.072220,1,10946222
Triple Duplicate,2020-04-21 16:34:10.072223,1,10950602
Triple Duplicate,2020-04-21 16:34:10.072225,1,10956442
Triple Duplicate,2020-04-21 16:34:10.072227,1,10959362
Triple Duplicate,2020-04-21 16:34:10.073978,1,10966662
Triple Duplicate,2020-04-21 16:34:10.073981,1,10971042
Triple Duplicate,2020-04-21 16:34:10.073983,1,10975422
Triple Duplicate,2020-04-21 16:34:10.079903,1,10985642
Triple Duplicate,2020-04-21 16:34:10.079905,1,10990022
Triple Duplicate,2020-04-21 16:34:10.079907,1,10994402
Triple Duplicate,2020-04-21 16:34:10.079909,1,10997322
Triple Duplicate,2020-04-21 16:34:10.206600,1,11006082
Triple Duplicate,2020-04-21 16:34:10.206603,1,11010462
Triple Duplicate,2020-04-21 16:34:10.207488,1,11016302
Triple Duplicate,2020-04-21 16:34:10.207490,1,11020682
Triple Duplicate,2020-04-21 16:34:10.208010,1,11027982
Triple Duplicate,2020-04-21 16:34:10.208011,1,11032362
Triple Duplicate,2020-04-21 16:34:10.209614,1,11036742
Triple Duplicate,2020-04-21 16:34:10.209616,1,11041122
Triple Duplicate,2020-04-21 16:34:10.209618,1,11045502
Triple Duplicate,2020-04-21 16:34:10.211291,1,11049882
Triple Duplicate,2020-04-21 16:34:10.211293,1,11054262
Triple Duplicate,2020-04-21 16:34:10.211295,1,11058642
Triple Duplicate,2020-04-21 16:34:10.211297,1,11063022
Triple Duplicate,2020-04-21 16:34:10.211299,1,11067402
Triple Duplicate,2020-04-21 16:34:10.211301,1,11071782
Triple Duplicate,2020-04-21 16:34:10.211989,1,11076162
Triple Duplicate,2020-04-21 16:34:10.211991,1,11080542
Triple Duplicate,2020-04-21 16:34:10.212218,1,11084922
Triple Duplicate,2020-04-21 16:34:10.212220,1,11090762
Triple Duplicate,2020-04-21 16:34:10.212222,1,11093682
Triple Duplicate,2020-04-21 16:34:10.213670,1,11099522
Triple Duplicate,2020-04-21 16:34:10.213673,1,11105362
Triple Duplicate,2020-04-21 16:34:10.213675,1,11108282
Triple Duplicate,2020-04-21 16:34:10.213677,1,11112662
Triple Duplicate,2020-04-21 16:34:10.219110,1,11115582
Triple Duplicate,2020-04-21 16:34:10.219112,1,11121422
Triple Duplicate,2020-04-21 16:34:10.219114,1,11125802
Triple Duplicate,2020-04-21 16:34:10.219116,1,11130182
Triple Duplicate,2020-04-21 16:34:10.219118,1,11134562
Triple Duplicate,2020-04-21 16:34:10.219719,1,11141862
Triple Duplicate,2020-04-21 16:34:10.220594,1,11149162
Triple Duplicate,2020-04-21 16:34:10.220596,1,11153542
Triple Duplicate,2020-04-21 16:34:10.223865,1,11162302
Triple Duplicate,2020-04-21 16:34:10.223867,1,11165222
Triple Duplicate,2020-04-21 16:34:10.223868,1,11169602
Triple Duplicate,2020-04-21 16:34:10.223870,1,11173982
Triple Duplicate,2020-04-21 16:34:10.225302,1,11178362
Triple Duplicate,2020-04-21 16:34:10.225304,1,11182742
Triple Duplicate,2020-04-21 16:34:10.225306,1,11187122
Triple Duplicate,2020-04-21 16:34:10.225308,1,11191502
Triple Duplicate,2020-04-21 16:34:10.227235,1,11197342
Triple Duplicate,2020-04-21 16:34:10.227237,1,11201722
Triple Duplicate,2020-04-21 16:34:10.227239,1,11206102
Triple Duplicate,2020-04-21 16:34:10.227241,1,11210482
Triple Duplicate,2020-04-21 16:34:10.332937,1,11217782
Triple Duplicate,2020-04-21 16:34:10.332939,1,11222162
Triple Duplicate,2020-04-21 16:34:10.334318,1,11228002
Triple Duplicate,2020-04-21 16:34:10.334320,1,11232382
Triple Duplicate,2020-04-21 16:34:10.336455,1,11239682
Triple Duplicate,2020-04-21 16:34:10.336457,1,11244062
Triple Duplicate,2020-04-21 16:34:10.337494,1,11251362
Triple Duplicate,2020-04-21 16:34:10.337495,1,11254282
Triple Duplicate,2020-04-21 16:34:10.337496,1,11257202
Triple Duplicate,2020-04-21 16:34:10.337498,1,11261582
Triple Duplicate,2020-04-21 16:34:10.337499,1,11265962
Triple Duplicate,2020-04-21 16:34:10.337500,1,11270342
Triple Duplicate,2020-04-21 16:34:10.337502,1,11274722
Triple Duplicate,2020-04-21 16:34:10.339424,1,11277642
Triple Duplicate,2020-04-21 16:34:10.339426,1,11283482
Triple Duplicate,2020-04-21 16:34:10.340051,1,11287862
Triple Duplicate,2020-04-21 16:34:10.340052,1,11292242
Triple Duplicate,2020-04-21 16:34:10.340053,1,11298082
Triple Duplicate,2020-04-21 16:34:10.340054,1,11301002
Triple Duplicate,2020-04-21 16:34:10.340055,1,11305382
Triple Duplicate,2020-04-21 16:34:10.341940,1,11311222
Triple Duplicate,2020-04-21 16:34:10.341941,1,11315602
Triple Duplicate,2020-04-21 16:34:10.341942,1,11318522
Triple Duplicate,2020-04-21 16:34:10.341943,1,11322902
Triple Duplicate,2020-04-21 16:34:10.344286,1,11328742
Triple Duplicate,2020-04-21 16:34:10.344287,1,11333122
Triple Duplicate,2020-04-21 16:34:10.344288,1,11337502
Triple Duplicate,2020-04-21 16:34:10.344289,1,11340422
Triple Duplicate,2020-04-21 16:34:10.344290,1,11344802
Triple Duplicate,2020-04-21 16:34:10.347255,1,11353562
Triple Duplicate,2020-04-21 16:34:10.347840,1,11362322
Triple Duplicate,2020-04-21 16:34:10.347841,1,11366702
Triple Duplicate,2020-04-21 16:34:10.349664,1,11372542
Triple Duplicate,2020-04-21 16:34:10.349665,1,11376922
Triple Duplicate,2020-04-21 16:34:10.349666,1,11381302
Triple Duplicate,2020-04-21 16:34:10.349667,1,11385682
Triple Duplicate,2020-04-21 16:34:10.354038,1,11392982
Triple Duplicate,2020-04-21 16:34:10.354039,1,11397362
Triple Duplicate,2020-04-21 16:34:10.354040,1,11401742
Triple Duplicate,2020-04-21 16:34:10.354041,1,11404662
Triple Duplicate,2020-04-21 16:34:10.354043,1,11413422
Triple Duplicate,2020-04-21 16:34:10.354044,1,11417802
Triple Duplicate,2020-04-21 16:34:10.354045,1,11419262
Triple Duplicate,2020-04-21 16:34:10.354046,1,11423642
Triple Duplicate,2020-04-21 16:34:10.460142,1,11429482
Triple Duplicate,2020-04-21 16:34:10.460143,1,11433862
Triple Duplicate,2020-04-21 16:34:10.462449,1,11442622
Triple Duplicate,2020-04-21 16:34:10.462450,1,11447002
Triple Duplicate,2020-04-21 16:34:10.463703,1,11451382
Triple Duplicate,2020-04-21 16:34:10.463704,1,11455762
Triple Duplicate,2020-04-21 16:34:10.463705,1,11458682
Triple Duplicate,2020-04-21 16:34:10.463706,1,11464522
Triple Duplicate,2020-04-21 16:34:10.463707,1,11468902
Triple Duplicate,2020-04-21 16:34:10.463708,1,11473282
Triple Duplicate,2020-04-21 16:34:10.463708,1,11477662
Triple Duplicate,2020-04-21 16:34:10.463709,1,11482042
Triple Duplicate,2020-04-21 16:34:10.463710,1,11483502
Triple Duplicate,2020-04-21 16:34:10.464685,1,11490802
Triple Duplicate,2020-04-21 16:34:10.464686,1,11495182
Triple Duplicate,2020-04-21 16:34:10.464686,1,11499562
Triple Duplicate,2020-04-21 16:34:10.464687,1,11503942
Triple Duplicate,2020-04-21 16:34:10.464688,1,11505402
Triple Duplicate,2020-04-21 16:34:10.464689,1,11512702
Triple Duplicate,2020-04-21 16:34:10.464690,1,11517082
Triple Duplicate,2020-04-21 16:34:10.466310,1,11522922
Triple Duplicate,2020-04-21 16:34:10.466311,1,11524382
Triple Duplicate,2020-04-21 16:34:10.466312,1,11531682
Triple Duplicate,2020-04-21 16:34:10.471084,1,11540442
Triple Duplicate,2020-04-21 16:34:10.471086,1,11546282
Triple Duplicate,2020-04-21 16:34:10.471087,1,11550662
Triple Duplicate,2020-04-21 16:34:10.471088,1,11553582
Triple Duplicate,2020-04-21 16:34:10.471089,1,11557962
Triple Duplicate,2020-04-21 16:34:10.472943,1,11565262
Triple Duplicate,2020-04-21 16:34:10.473732,1,11574022
Triple Duplicate,2020-04-21 16:34:10.473733,1,11576942
Triple Duplicate,2020-04-21 16:34:10.475930,1,11582782
Triple Duplicate,2020-04-21 16:34:10.475931,1,11588622
Triple Duplicate,2020-04-21 16:34:10.475933,1,11594462
Triple Duplicate,2020-04-21 16:34:10.475934,1,11597382
Triple Duplicate,2020-04-21 16:34:10.479570,1,11604682
Triple Duplicate,2020-04-21 16:34:10.479572,1,11609062
Triple Duplicate,2020-04-21 16:34:10.479573,1,11613442
Triple Duplicate,2020-04-21 16:34:10.479575,1,11617822
Triple Duplicate,2020-04-21 16:34:10.480113,1,11623662
Triple Duplicate,2020-04-21 16:34:10.480115,1,11628042
Triple Duplicate,2020-04-21 16:34:10.480116,1,11633882
Triple Duplicate,2020-04-21 16:34:10.612375,1,11641182
Triple Duplicate,2020-04-21 16:34:10.612377,1,11645562
Triple Duplicate,2020-04-21 16:34:10.613807,1,11654322
Triple Duplicate,2020-04-21 16:34:10.613809,1,11658702
Triple Duplicate,2020-04-21 16:34:10.616042,1,11663082
Triple Duplicate,2020-04-21 16:34:10.616044,1,11667462
Triple Duplicate,2020-04-21 16:34:10.616046,1,11671842
Triple Duplicate,2020-04-21 16:34:10.616048,1,11676222
Triple Duplicate,2020-04-21 16:34:10.617337,1,11680602
Triple Duplicate,2020-04-21 16:34:10.617339,1,11686442
Triple Duplicate,2020-04-21 16:34:10.617340,1,11689362
Triple Duplicate,2020-04-21 16:34:10.617341,1,11693742
Triple Duplicate,2020-04-21 16:34:10.617343,1,11698122
Triple Duplicate,2020-04-21 16:34:10.618852,1,11702502
Triple Duplicate,2020-04-21 16:34:10.618853,1,11706882
Triple Duplicate,2020-04-21 16:34:10.618854,1,11708342
Triple Duplicate,2020-04-21 16:34:10.618856,1,11715642
Retransmission,2020-04-21 16:34:00.492279,1,1
Retransmission,2020-04-21 16:34:00.846971,11718,1
Retransmission,2020-04-21 16:34:00.979090,26318,1
Retransmission,2020-04-21 16:34:01.101178,43838,1
Retransmission,2020-04-21 16:34:01.223173,64278,1
Retransmission,2020-04-21 16:34:01.345303,67198,1
Retransmission,2020-04-21 16:34:01.346853,80338,1
Retransmission,2020-04-21 16:34:01.347838,86178,1
Retransmission,2020-04-21 16:34:01.349743,87638,1
Retransmission,2020-04-21 16:34:01.459840,93478,1
Retransmission,2020-04-21 16:34:01.461498,109538,1
Retransmission,2020-04-21 16:34:01.462918,118298,1
Retransmission,2020-04-21 16:34:01.463561,121218,1
Retransmission,2020-04-21 16:34:01.585929,129978,1
Retransmission,2020-04-21 16:34:01.587381,147498,1
Retransmission,2020-04-21 16:34:01.587650,160638,1
Retransmission,2020-04-21 16:34:01.589713,166478,1
Retransmission,2020-04-21 16:34:01.710890,176698,1
Retransmission,2020-04-21 16:34:01.712477,178158,1
Retransmission,2020-04-21 16:34:01.714452,198598,1
Retransmission,2020-04-21 16:34:01.715403,201518,1
Retransmission,2020-04-21 16:34:01.715928,214658,1
Retransmission,2020-04-21 16:34:01.718946,223418,1
Retransmission,2020-04-21 16:34:01.824114,236558,1
Retransmission,2020-04-21 16:34:01.824861,239478,1
Retransmission,2020-04-21 16:34:01.827533,262838,1
Retransmission,2020-04-21 16:34:01.828222,268678,1
Retransmission,2020-04-21 16:34:01.831857,284738,1
Retransmission,2020-04-21 16:34:01.832166,296418,1
Retransmission,2020-04-21 16:34:01.938189,312478,1
Retransmission,2020-04-21 16:34:01.939455,318318,1
Retransmission,2020-04-21 16:34:01.941894,344598,1
Retransmission,2020-04-21 16:34:01.943282,353358,1
Retransmission,2020-04-21 16:34:01.945530,370878,1
Retransmission,2020-04-21 16:34:01.946825,385478,1
Retransmission,2020-04-21 16:34:01.947705,386938,1
Retransmission,2020-04-21 16:34:02.066236,405918,1
Retransmission,2020-04-21 16:34:02.067138,414678,1
Retransmission,2020-04-21 16:34:02.067648,443878,1
Retransmission,2020-04-21 16:34:02.069886,455558,1
Retransmission,2020-04-21 16:34:02.070687,481838,1
Retransmission,2020-04-21 16:34:02.072116,493518,1
Retransmission,2020-04-21 16:34:02.072356,496438,1
Retransmission,2020-04-21 16:34:02.195602,518338,1
Retransmission,2020-04-21 16:34:02.196734,530018,1
Retransmission,2020-04-21 16:34:02.200336,556298,1
Retransmission,2020-04-21 16:34:02.200664,562138,1
Retransmission,2020-04-21 16:34:02.201422,575278,1
Retransmission,2020-04-21 16:34:02.203044,620538,1
Retransmission,2020-04-21 16:34:02.208782,626378,1
Retransmission,2020-04-21 16:34:02.315185,651198,1
Retransmission,2020-04-21 16:34:02.315955,665798,1
Retransmission,2020-04-21 16:34:02.319476,694998,1
Retransmission,2020-04-21 16:34:02.320648,719818,1
Retransmission,2020-04-21 16:34:02.325621,749018,1
Retransmission,2020-04-21 16:34:02.326364,767998,1
Retransmission,2020-04-21 16:34:02.327111,776758,1
Retransmission,2020-04-21 16:34:02.433140,801578,1
Retransmission,2020-04-21 16:34:02.434111,822018,1
Retransmission,2020-04-21 16:34:02.434601,854138,1
Retransmission,2020-04-21 16:34:02.438821,880418,1
Retransmission,2020-04-21 16:34:02.439246,881878,1
Retransmission,2020-04-21 16:34:02.439995,887718,1
Retransmission,2020-04-21 16:34:02.442188,913998,1
Retransmission,2020-04-21 16:34:02.444819,934438,1
Retransmission,2020-04-21 16:34:02.448728,947578,1
Retransmission,2020-04-21 16:34:02.552556,975318,1
Retransmission,2020-04-21 16:34:02.553550,998678,1
Retransmission,2020-04-21 16:34:02.553847,1033718,1
Retransmission,2020-04-21 16:34:02.556295,1065838,1
Retransmission,2020-04-21 16:34:02.559516,1074598,1
Retransmission,2020-04-21 16:34:02.559697,1103798,1
Retransmission,2020-04-21 16:34:02.562239,1127158,1
Retransmission,2020-04-21 16:34:02.562827,1141758,1
Retransmission,2020-04-21 16:34:02.564281,1143218,1
Retransmission,2020-04-21 16:34:02.668689,1173878,1
Retransmission,2020-04-21 16:34:02.669433,1220598,1
Retransmission,2020-04-21 16:34:02.670084,1238118,1
Retransmission,2020-04-21 16:34:02.674134,1273158,1
Retransmission,2020-04-21 16:34:02.675985,1284838,1
Retransmission,2020-04-21 16:34:02.677112,1314038,1
Retransmission,2020-04-21 16:34:02.681694,1338858,1
Retransmission,2020-04-21 16:34:02.682482,1353458,1
Retransmission,2020-04-21 16:34:02.716874,1354918,1
Retransmission,2020-04-21 16:34:02.798041,1384118,1
Retransmission,2020-04-21 16:34:02.799212,1430838,1
Retransmission,2020-04-21 16:34:02.800867,1449818,1
Retransmission,2020-04-21 16:34:02.802659,1484858,1
Retransmission,2020-04-21 16:34:02.803004,1496538,1
Retransmission,2020-04-21 16:34:02.805570,1502378,1
Retransmission,2020-04-21 16:34:02.806193,1525738,1
Retransmission,2020-04-21 16:34:02.810028,1549098,1
Retransmission,2020-04-21 16:34:02.810580,1550558,1
Retransmission,2020-04-21 16:34:02.812568,1565158,1
Retransmission,2020-04-21 16:34:02.878017,1566618,1
Retransmission,2020-04-21 16:34:02.919142,1581218,1
Retransmission,2020-04-21 16:34:02.919721,1595818,1
Retransmission,2020-04-21 16:34:02.923899,1642538,1
Retransmission,2020-04-21 16:34:02.924456,1686338,1
Retransmission,2020-04-21 16:34:02.925103,1708238,1
Retransmission,2020-04-21 16:34:02.925661,1737438,1
Retransmission,2020-04-21 16:34:02.926256,1760798,1
Retransmission,2020-04-21 16:34:02.932211,1773938,1
Retransmission,2020-04-21 16:34:02.937447,1776858,1
Retransmission,2020-04-21 16:34:03.044132,1778318,1
Retransmission,2020-04-21 16:34:03.044860,1791458,1
Retransmission,2020-04-21 16:34:03.047000,1792918,1
Retransmission,2020-04-21 16:34:03.047937,1807518,1
Retransmission,2020-04-21 16:34:03.048515,1836718,1
Retransmission,2020-04-21 16:34:03.050078,1883438,1
Retransmission,2020-04-21 16:34:03.051558,1930158,1
Retransmission,2020-04-21 16:34:03.052052,1946218,1
Retransmission,2020-04-21 16:34:03.060444,1966658,1
Retransmission,2020-04-21 16:34:03.062218,1972498,1
Retransmission,2020-04-21 16:34:03.064087,1984178,1
Retransmission,2020-04-21 16:34:03.065269,1985638,1
Retransmission,2020-04-21 16:34:03.067901,1988558,1
Retransmission,2020-04-21 16:34:03.170493,2003158,1
Retransmission,2020-04-21 16:34:03.171121,2010458,1
Retransmission,2020-04-21 16:34:03.171712,2019218,1
Retransmission,2020-04-21 16:34:03.175388,2045498,1
Retransmission,2020-04-21 16:34:03.176072,2063018,1
Retransmission,2020-04-21 16:34:03.176539,2109738,1
Retransmission,2020-04-21 16:34:03.179141,2141858,1
Retransmission,2020-04-21 16:34:03.179476,2156458,1
Retransmission,2020-04-21 16:34:03.181123,2157918,1
Retransmission,2020-04-21 16:34:03.186746,2178358,1
Retransmission,2020-04-21 16:34:03.187693,2184198,1
Retransmission,2020-04-21 16:34:03.190868,2195878,1
Retransmission,2020-04-21 16:34:03.193429,2200258,1
Retransmission,2020-04-21 16:34:03.295220,2214858,1
Retransmission,2020-04-21 16:34:03.295940,2230918,1
Retransmission,2020-04-21 16:34:03.296641,2257198,1
Retransmission,2020-04-21 16:34:03.300115,2274718,1
Retransmission,2020-04-21 16:34:03.300390,2309758,1
Retransmission,2020-04-21 16:34:03.302124,2321438,1
Retransmission,2020-04-21 16:34:03.302257,2352098,1
Retransmission,2020-04-21 16:34:03.302860,2369618,1
Retransmission,2020-04-21 16:34:03.305553,2390058,1
Retransmission,2020-04-21 16:34:03.306226,2395898,1
Retransmission,2020-04-21 16:34:03.309197,2407578,1
Retransmission,2020-04-21 16:34:03.312979,2411958,1
Retransmission,2020-04-21 16:34:03.427678,2426558,1
Retransmission,2020-04-21 16:34:03.428557,2442618,1
Retransmission,2020-04-21 16:34:03.429081,2468898,1
Retransmission,2020-04-21 16:34:03.430740,2486418,1
Retransmission,2020-04-21 16:34:03.434667,2533138,1
Retransmission,2020-04-21 16:34:03.434866,2543358,1
Retransmission,2020-04-21 16:34:03.437099,2563798,1
Retransmission,2020-04-21 16:34:03.438131,2581318,1
Retransmission,2020-04-21 16:34:03.440672,2601758,1
Retransmission,2020-04-21 16:34:03.441534,2619278,1
Retransmission,2020-04-21 16:34:03.441805,2623658,1
Retransmission,2020-04-21 16:34:03.548089,2638258,1
Retransmission,2020-04-21 16:34:03.548983,2654318,1
Retransmission,2020-04-21 16:34:03.550017,2680598,1
Retransmission,2020-04-21 16:34:03.551766,2698118,1
Retransmission,2020-04-21 16:34:03.553734,2718558,1
Retransmission,2020-04-21 16:34:03.555578,2755058,1
Retransmission,2020-04-21 16:34:03.560978,2775498,1
Retransmission,2020-04-21 16:34:03.560980,2801778,1
Retransmission,2020-04-21 16:34:03.561798,2835358,1
Retransmission,2020-04-21 16:34:03.667782,2849958,1
Retransmission,2020-04-21 16:34:03.670691,2864558,1
Retransmission,2020-04-21 16:34:03.671235,2892298,1
Retransmission,2020-04-21 16:34:03.672006,2909818,1
Retransmission,2020-04-21 16:34:03.673681,2930258,1
Retransmission,2020-04-21 16:34:03.675670,2959458,1
Retransmission,2020-04-21 16:34:03.679237,2966758,1
Retransmission,2020-04-21 16:34:03.682230,2995958,1
Retransmission,2020-04-21 16:34:03.683036,3013478,1
Retransmission,2020-04-21 16:34:03.683413,3039758,1
Retransmission,2020-04-21 16:34:03.686787,3047058,1
Retransmission,2020-04-21 16:34:03.788426,3061658,1
Retransmission,2020-04-21 16:34:03.789083,3076258,1
Retransmission,2020-04-21 16:34:03.789755,3103998,1
Retransmission,2020-04-21 16:34:03.791439,3120058,1
Retransmission,2020-04-21 16:34:03.793036,3140498,1
Retransmission,2020-04-21 16:34:03.795166,3168238,1
Retransmission,2020-04-21 16:34:03.795172,3178458,1
Retransmission,2020-04-21 16:34:03.796904,3207658,1
Retransmission,2020-04-21 16:34:03.797382,3225178,1
Retransmission,2020-04-21 16:34:03.799683,3251458,1
Retransmission,2020-04-21 16:34:03.799689,3258758,1
Retransmission,2020-04-21 16:34:03.902929,3273358,1
Retransmission,2020-04-21 16:34:03.903615,3287958,1
Retransmission,2020-04-21 16:34:03.904894,3315698,1
Retransmission,2020-04-21 16:34:03.906193,3331758,1
Retransmission,2020-04-21 16:34:03.909536,3352198,1
Retransmission,2020-04-21 16:34:03.910184,3369718,1
Retransmission,2020-04-21 16:34:03.913630,3416438,1
Retransmission,2020-04-21 16:34:03.915223,3419358,1
Retransmission,2020-04-21 16:34:03.915831,3445638,1
Retransmission,2020-04-21 16:34:03.918337,3470458,1
Retransmission,2020-04-21 16:34:04.030875,3485058,1
Retransmission,2020-04-21 16:34:04.030885,3498198,1
Retransmission,2020-04-21 16:34:04.031689,3499658,1
Retransmission,2020-04-21 16:34:04.032403,3527398,1
Retransmission,2020-04-21 16:34:04.034588,3543458,1
Retransmission,2020-04-21 16:34:04.035210,3563898,1
Retransmission,2020-04-21 16:34:04.037113,3581418,1
Retransmission,2020-04-21 16:34:04.038422,3628138,1
Retransmission,2020-04-21 16:34:04.039723,3657338,1
Retransmission,2020-04-21 16:34:04.041912,3682158,1
Retransmission,2020-04-21 16:34:04.162715,3709898,1
Retransmission,2020-04-21 16:34:04.171019,3739098,1
Retransmission,2020-04-21 16:34:04.171025,3755158,1
Retransmission,2020-04-21 16:34:04.171026,3793118,1
Retransmission,2020-04-21 16:34:04.171608,3822318,1
Retransmission,2020-04-21 16:34:04.171637,3839838,1
Retransmission,2020-04-21 16:34:04.171638,3869038,1
Retransmission,2020-04-21 16:34:04.171640,3893858,1
Retransmission,2020-04-21 16:34:04.275943,3921598,1
Retransmission,2020-04-21 16:34:04.279814,3965398,1
Retransmission,2020-04-21 16:34:04.280695,3977078,1
Retransmission,2020-04-21 16:34:04.284328,4022902,1
Retransmission,2020-04-21 16:34:04.289751,4044802,1
Retransmission,2020-04-21 16:34:04.291296,4082762,1
Retransmission,2020-04-21 16:34:04.291299,4098822,1
Retransmission,2020-04-21 16:34:04.292204,4106122,1
Retransmission,2020-04-21 16:34:04.397815,4132402,1
Retransmission,2020-04-21 16:34:04.399192,4154302,1
