Timestamp,Event,cwnd,sstresh
2020-04-21 16:34:09.531043,Triple Duplicate,7,4
2020-04-21 16:34:09.531044,,8,4
2020-04-21 16:34:09.531044,,9,4
2020-04-21 16:34:09.531045,Triple Duplicate,7,4
2020-04-21 16:34:09.531326,Retransmission,1,3
2020-04-21 16:34:09.531485,,2,3
2020-04-21 16:34:09.531486,,4,3
2020-04-21 16:34:09.531487,Triple Duplicate,5,2
2020-04-21 16:34:09.531488,,6,2
2020-04-21 16:34:09.531489,,7,2
2020-04-21 16:34:09.531489,Triple Duplicate,6,3
2020-04-21 16:34:09.531490,,7,3
2020-04-21 16:34:09.531491,Triple Duplicate,6,3
2020-04-21 16:34:09.531491,,7,3
2020-04-21 16:34:09.531492,,8,3
2020-04-21 16:34:09.531493,,9,3
2020-04-21 16:34:09.531493,Triple Duplicate,7,4
2020-04-21 16:34:09.531494,,8,4
2020-04-21 16:34:09.531495,,9,4
2020-04-21 16:34:09.531495,Triple Duplicate,7,4
2020-04-21 16:34:09.531496,,8,4
2020-04-21 16:34:09.531497,,9,4
2020-04-21 16:34:09.531497,Triple Duplicate,7,4
2020-04-21 16:34:09.531498,,8,4
2020-04-21 16:34:09.531499,,9,4
2020-04-21 16:34:09.531499,Triple Duplicate,7,4
2020-04-21 16:34:09.531500,,8,4
2020-04-21 16:34:09.531501,,9,4
2020-04-21 16:34:09.535443,Retransmission,1,4
2020-04-21 16:34:09.535571,,2,4
2020-04-21 16:34:09.535571,,4,4
2020-04-21 16:34:09.535572,Triple Duplicate,5,2
2020-04-21 16:34:09.535573,,6,2
2020-04-21 16:34:09.535574,,7,2
2020-04-21 16:34:09.535993,Retransmission,1,3
2020-04-21 16:34:09.536176,,2,3
2020-04-21 16:34:09.536176,,4,3
2020-04-21 16:34:09.536177,Triple Duplicate,5,2
2020-04-21 16:34:09.536178,,6,2
2020-04-21 16:34:09.536179,Triple Duplicate,6,3
2020-04-21 16:34:09.536179,,7,3
2020-04-21 16:34:09.536180,,8,3
2020-04-21 16:34:09.536181,,9,3
2020-04-21 16:34:09.536181,Triple Duplicate,7,4
2020-04-21 16:34:09.536182,,8,4
2020-04-21 16:34:09.536183,,9,4
2020-04-21 16:34:09.536183,Triple Duplicate,7,4
2020-04-21 16:34:09.536184,,8,4
2020-04-21 16:34:09.536185,Triple Duplicate,7,4
2020-04-21 16:34:09.536185,,8,4
2020-04-21 16:34:09.536186,,9,4
2020-04-21 16:34:09.536187,,10,4
2020-04-21 16:34:09.536187,Triple Duplicate,8,5
2020-04-21 16:34:09.536188,,9,5
2020-04-21 16:34:09.536189,,10,5
2020-04-21 16:34:09.538542,Retransmission,1,5
2020-04-21 16:34:09.538709,,2,5
2020-04-21 16:34:09.538709,,4,5
2020-04-21 16:34:09.538710,Triple Duplicate,5,2
2020-04-21 16:34:09.538711,,6,2
2020-04-21 16:34:09.538712,,7,2
2020-04-21 16:34:09.538713,Triple Duplicate,6,3
2020-04-21 16:34:09.538713,,7,3
2020-04-21 16:34:09.538714,,8,3
2020-04-21 16:34:09.538714,Triple Duplicate,7,4
2020-04-21 16:34:09.538715,,8,4
2020-04-21 16:34:09.538716,,9,4
2020-04-21 16:34:09.538716,Triple Duplicate,7,4
2020-04-21 16:34:09.538717,,8,4
2020-04-21 16:34:09.538718,,9,4
2020-04-21 16:34:09.538718,Triple Duplicate,7,4
2020-04-21 16:34:09.538719,,8,4
2020-04-21 16:34:09.544958,Retransmission,1,4
2020-04-21 16:34:09.545069,,2,4
2020-04-21 16:34:09.605543,Retransmission,1,1
2020-04-21 16:34:09.605630,,2,1
2020-04-21 16:34:09.605630,,3,1
2020-04-21 16:34:09.605631,Triple Duplicate,4,1
2020-04-21 16:34:09.605631,,5,1
2020-04-21 16:34:09.605631,,6,1
2020-04-21 16:34:09.605632,Triple Duplicate,6,3
2020-04-21 16:34:09.605632,,7,3
2020-04-21 16:34:09.605633,Triple Duplicate,6,3
2020-04-21 16:34:09.605633,,7,3
2020-04-21 16:34:09.605633,,8,3
2020-04-21 16:34:09.605634,,9,3
2020-04-21 16:34:09.605840,Retransmission,1,4
2020-04-21 16:34:09.605886,,2,4
2020-04-21 16:34:09.605887,,4,4
2020-04-21 16:34:09.605887,Triple Duplicate,5,2
2020-04-21 16:34:09.605887,,6,2
2020-04-21 16:34:09.671776,Retransmission,1,3
2020-04-21 16:34:09.671832,,2,3
2020-04-21 16:34:09.671833,,4,3
2020-04-21 16:34:09.671833,Triple Duplicate,5,2
2020-04-21 16:34:09.671833,,6,2
2020-04-21 16:34:09.671834,Triple Duplicate,6,3
2020-04-21 16:34:09.671834,,7,3
2020-04-21 16:34:09.674592,Retransmission,1,3
2020-04-21 16:34:09.674699,,2,3
2020-04-21 16:34:09.674700,,4,3
2020-04-21 16:34:09.674700,Triple Duplicate,5,2
2020-04-21 16:34:09.674701,,6,2
2020-04-21 16:34:09.674701,,7,2
2020-04-21 16:34:09.674701,Triple Duplicate,6,3
2020-04-21 16:34:09.674702,,7,3
2020-04-21 16:34:09.674702,,8,3
2020-04-21 16:34:09.674702,Triple Duplicate,7,4
2020-04-21 16:34:09.674702,,8,4
2020-04-21 16:34:09.674921,Retransmission,1,4
2020-04-21 16:34:09.674984,,2,4
2020-04-21 16:34:09.674984,,4,4
2020-04-21 16:34:09.674984,Triple Duplicate,5,2
2020-04-21 16:34:09.674985,,6,2
2020-04-21 16:34:09.675502,Retransmission,1,3
2020-04-21 16:34:09.675617,,2,3
2020-04-21 16:34:09.675618,,4,3
2020-04-21 16:34:09.675618,Triple Duplicate,5,2
2020-04-21 16:34:09.675618,,6,2
2020-04-21 16:34:09.675618,,7,2
2020-04-21 16:34:09.675619,Triple Duplicate,6,3
2020-04-21 16:34:09.675636,,7,3
2020-04-21 16:34:09.675636,,8,3
2020-04-21 16:34:09.675637,Triple Duplicate,7,4
2020-04-21 16:34:09.678090,Retransmission,1,3
2020-04-21 16:34:09.678296,,2,3
2020-04-21 16:34:09.678296,,4,3
2020-04-21 16:34:09.678297,Triple Duplicate,5,2
2020-04-21 16:34:09.678297,,6,2
2020-04-21 16:34:09.678297,,7,2
2020-04-21 16:34:09.678297,,8,2
2020-04-21 16:34:09.678298,Triple Duplicate,7,4
2020-04-21 16:34:09.678298,,8,4
2020-04-21 16:34:09.678298,,9,4
2020-04-21 16:34:09.678299,,10,4
2020-04-21 16:34:09.678299,,11,4
2020-04-21 16:34:09.678299,Triple Duplicate,8,5
2020-04-21 16:34:09.678299,,9,5
2020-04-21 16:34:09.678300,,10,5
2020-04-21 16:34:09.678300,Triple Duplicate,8,5
2020-04-21 16:34:09.678300,,9,5
2020-04-21 16:34:09.678301,,10,5
2020-04-21 16:34:09.678301,Triple Duplicate,8,5
2020-04-21 16:34:09.678301,,9,5
2020-04-21 16:34:09.678302,,10,5
2020-04-21 16:34:09.678302,Triple Duplicate,8,5
2020-04-21 16:34:09.678302,,9,5
2020-04-21 16:34:09.678302,,10,5
2020-04-21 16:34:09.678303,,11,5
2020-04-21 16:34:09.678303,,12,5
2020-04-21 16:34:09.678303,Triple Duplicate,9,6
2020-04-21 16:34:09.678304,Triple Duplicate,7,4
2020-04-21 16:34:09.678304,,8,4
2020-04-21 16:34:09.678304,,9,4
2020-04-21 16:34:09.678305,Triple Duplicate,7,4
2020-04-21 16:34:09.678327,,8,4
2020-04-21 16:34:09.678327,,9,4
2020-04-21 16:34:09.679108,Retransmission,1,4
2020-04-21 16:34:09.679200,,2,4
2020-04-21 16:34:09.679200,,4,4
2020-04-21 16:34:09.679200,Triple Duplicate,5,2
2020-04-21 16:34:09.679201,,6,2
2020-04-21 16:34:09.679620,Retransmission,1,3
2020-04-21 16:34:09.679732,,2,3
2020-04-21 16:34:09.679732,,4,3
2020-04-21 16:34:09.679733,,5,3
2020-04-21 16:34:09.679733,Triple Duplicate,5,2
2020-04-21 16:34:09.679733,,6,2
2020-04-21 16:34:09.679734,,7,2
2020-04-21 16:34:09.679734,,8,2
2020-04-21 16:34:09.679734,,9,2
2020-04-21 16:34:09.679734,,10,2
2020-04-21 16:34:09.679734,Triple Duplicate,8,5
2020-04-21 16:34:09.679735,,9,5
2020-04-21 16:34:09.679735,Triple Duplicate,7,4
2020-04-21 16:34:09.679735,,8,4
2020-04-21 16:34:09.679735,,9,4
2020-04-21 16:34:09.679736,Triple Duplicate,7,4
2020-04-21 16:34:09.679736,,8,4
2020-04-21 16:34:09.682578,Retransmission,1,4
2020-04-21 16:34:09.682611,,2,4
2020-04-21 16:34:09.682612,,4,4
2020-04-21 16:34:09.682612,Triple Duplicate,5,2
2020-04-21 16:34:09.682612,,6,2
2020-04-21 16:34:09.682613,,7,2
2020-04-21 16:34:09.682613,Triple Duplicate,6,3
2020-04-21 16:34:09.682627,,7,3
2020-04-21 16:34:09.682886,Retransmission,1,3
2020-04-21 16:34:09.682925,,2,3
2020-04-21 16:34:09.682926,,4,3
2020-04-21 16:34:09.682926,Triple Duplicate,5,2
2020-04-21 16:34:09.682926,,6,2
2020-04-21 16:34:09.682926,,7,2
2020-04-21 16:34:09.683942,Retransmission,1,3
2020-04-21 16:34:09.684003,,2,3
2020-04-21 16:34:09.684004,,4,3
2020-04-21 16:34:09.684004,Triple Duplicate,5,2
2020-04-21 16:34:09.684004,,6,2
2020-04-21 16:34:09.684004,,7,2
2020-04-21 16:34:09.684005,Triple Duplicate,6,3
2020-04-21 16:34:09.684005,,7,3
2020-04-21 16:34:09.684005,,8,3
2020-04-21 16:34:09.684005,,9,3
2020-04-21 16:34:09.684006,,10,3
2020-04-21 16:34:09.684031,Triple Duplicate,8,5
2020-04-21 16:34:09.684031,,9,5
2020-04-21 16:34:09.684032,,10,5
2020-04-21 16:34:09.684032,,11,5
2020-04-21 16:34:09.684032,Triple Duplicate,8,5
2020-04-21 16:34:09.684032,,9,5
2020-04-21 16:34:09.684032,,10,5
2020-04-21 16:34:09.684033,,11,5
2020-04-21 16:34:09.684033,Triple Duplicate,8,5
2020-04-21 16:34:09.684033,,9,5
2020-04-21 16:34:09.684668,Retransmission,1,4
2020-04-21 16:34:09.684708,,2,4
2020-04-21 16:34:09.684708,,4,4
2020-04-21 16:34:09.684708,Triple Duplicate,5,2
2020-04-21 16:34:09.684709,,6,2
2020-04-21 16:34:09.684709,Triple Duplicate,6,3
2020-04-21 16:34:09.684709,,7,3
2020-04-21 16:34:09.684709,,8,3
2020-04-21 16:34:09.684730,,9,3
2020-04-21 16:34:09.684731,Triple Duplicate,7,4
2020-04-21 16:34:09.684731,,8,4
2020-04-21 16:34:09.684731,,9,4
2020-04-21 16:34:09.684731,,10,4
2020-04-21 16:34:09.684732,,11,4
2020-04-21 16:34:09.684732,,12,4
2020-04-21 16:34:09.684732,Triple Duplicate,9,6
2020-04-21 16:34:09.684732,,10,6
2020-04-21 16:34:09.686846,Retransmission,1,5
2020-04-21 16:34:09.686864,,2,5
2020-04-21 16:34:09.712814,Retransmission,1,1
2020-04-21 16:34:09.712909,,2,1
2020-04-21 16:34:09.712909,,3,1
2020-04-21 16:34:09.712910,Triple Duplicate,4,1
2020-04-21 16:34:09.712910,,5,1
2020-04-21 16:34:09.712910,,6,1
2020-04-21 16:34:09.712911,,7,1
2020-04-21 16:34:09.712911,,8,1
2020-04-21 16:34:09.712911,,9,1
2020-04-21 16:34:09.712911,,10,1
2020-04-21 16:34:09.712911,Triple Duplicate,8,5
2020-04-21 16:34:09.712912,,9,5
2020-04-21 16:34:09.712912,Triple Duplicate,7,4
2020-04-21 16:34:09.712912,,8,4
2020-04-21 16:34:09.712912,,9,4
2020-04-21 16:34:09.712913,Triple Duplicate,7,4
2020-04-21 16:34:09.794166,Retransmission,1,3
2020-04-21 16:34:09.794292,,2,3
2020-04-21 16:34:09.794293,,4,3
2020-04-21 16:34:09.794294,Triple Duplicate,5,2
2020-04-21 16:34:09.794294,,6,2
2020-04-21 16:34:09.794295,,7,2
2020-04-21 16:34:09.794296,Triple Duplicate,6,3
2020-04-21 16:34:09.795089,Retransmission,1,3
2020-04-21 16:34:09.795231,,2,3
2020-04-21 16:34:09.795232,,4,3
2020-04-21 16:34:09.795233,Triple Duplicate,5,2
2020-04-21 16:34:09.795233,,6,2
2020-04-21 16:34:09.795234,,7,2
2020-04-21 16:34:09.795235,Triple Duplicate,6,3
2020-04-21 16:34:09.795235,,7,3
2020-04-21 16:34:09.795236,,8,3
2020-04-21 16:34:09.795237,Triple Duplicate,7,4
2020-04-21 16:34:09.796193,Retransmission,1,3
2020-04-21 16:34:09.796350,,2,3
2020-04-21 16:34:09.796351,,4,3
2020-04-21 16:34:09.796352,Triple Duplicate,5,2
2020-04-21 16:34:09.796353,,6,2
2020-04-21 16:34:09.796353,,7,2
2020-04-21 16:34:09.796354,Triple Duplicate,6,3
2020-04-21 16:34:09.796355,,7,3
2020-04-21 16:34:09.796355,,8,3
2020-04-21 16:34:09.796356,Triple Duplicate,7,4
2020-04-21 16:34:09.796357,,8,4
2020-04-21 16:34:09.796357,,9,4
2020-04-21 16:34:09.796358,Triple Duplicate,7,4
2020-04-21 16:34:09.796358,,8,4
2020-04-21 16:34:09.796359,,9,4
2020-04-21 16:34:09.797580,Retransmission,1,4
2020-04-21 16:34:09.797801,,2,4
2020-04-21 16:34:09.797802,Triple Duplicate,4,1
2020-04-21 16:34:09.797802,,5,1
2020-04-21 16:34:09.797803,,6,1
2020-04-21 16:34:09.797804,,7,1
2020-04-21 16:34:09.797805,Triple Duplicate,6,3
2020-04-21 16:34:09.797805,,7,3
2020-04-21 16:34:09.797806,,8,3
2020-04-21 16:34:09.797807,,9,3
2020-04-21 16:34:09.797807,Triple Duplicate,7,4
2020-04-21 16:34:09.797808,Triple Duplicate,6,3
2020-04-21 16:34:09.797808,,7,3
2020-04-21 16:34:09.797809,,8,3
2020-04-21 16:34:09.797810,,9,3
2020-04-21 16:34:09.797811,Triple Duplicate,7,4
2020-04-21 16:34:09.797811,,8,4
2020-04-21 16:34:09.797812,,9,4
2020-04-21 16:34:09.797812,Triple Duplicate,7,4
2020-04-21 16:34:09.797813,,8,4
2020-04-21 16:34:09.797814,,9,4
2020-04-21 16:34:09.797814,Triple Duplicate,7,4
2020-04-21 16:34:09.797815,,8,4
2020-04-21 16:34:09.797816,,9,4
2020-04-21 16:34:09.797817,Triple Duplicate,7,4
2020-04-21 16:34:09.797817,,8,4
2020-04-21 16:34:09.797818,,9,4
2020-04-21 16:34:09.797819,,10,4
2020-04-21 16:34:09.797819,Triple Duplicate,8,5
2020-04-21 16:34:09.797820,,9,5
2020-04-21 16:34:09.797821,Triple Duplicate,7,4
2020-04-21 16:34:09.797821,,8,4
2020-04-21 16:34:09.797822,,9,4
2020-04-21 16:34:09.799635,Retransmission,1,4
2020-04-21 16:34:09.799758,,2,4
2020-04-21 16:34:09.799758,,4,4
2020-04-21 16:34:09.799759,Triple Duplicate,5,2
2020-04-21 16:34:09.799760,,6,2
2020-04-21 16:34:09.800902,Retransmission,1,3
2020-04-21 16:34:09.801113,,2,3
2020-04-21 16:34:09.801114,,4,3
2020-04-21 16:34:09.801115,Triple Duplicate,5,2
2020-04-21 16:34:09.801115,,6,2
2020-04-21 16:34:09.801116,,7,2
2020-04-21 16:34:09.801117,,8,2
2020-04-21 16:34:09.801117,Triple Duplicate,7,4
2020-04-21 16:34:09.801118,,8,4
2020-04-21 16:34:09.801119,Triple Duplicate,7,4
2020-04-21 16:34:09.801119,,8,4
2020-04-21 16:34:09.801120,,9,4
2020-04-21 16:34:09.801120,Triple Duplicate,7,4
2020-04-21 16:34:09.801121,,8,4
2020-04-21 16:34:09.801122,,9,4
2020-04-21 16:34:09.801123,Triple Duplicate,7,4
2020-04-21 16:34:09.801123,,8,4
2020-04-21 16:34:09.802150,Retransmission,1,4
2020-04-21 16:34:09.802316,,2,4
2020-04-21 16:34:09.802317,,4,4
2020-04-21 16:34:09.802317,Triple Duplicate,5,2
2020-04-21 16:34:09.802318,,6,2
2020-04-21 16:34:09.802319,,7,2
2020-04-21 16:34:09.802320,,8,2
2020-04-21 16:34:09.802320,Triple Duplicate,7,4
2020-04-21 16:34:09.802321,,8,4
2020-04-21 16:34:09.802321,Triple Duplicate,7,4
2020-04-21 16:34:09.802322,,8,4
2020-04-21 16:34:09.802323,,9,4
2020-04-21 16:34:09.802323,Triple Duplicate,7,4
2020-04-21 16:34:09.802324,,8,4
2020-04-21 16:34:09.802325,,9,4
2020-04-21 16:34:09.802325,Triple Duplicate,7,4
2020-04-21 16:34:09.802326,,8,4
2020-04-21 16:34:09.805889,Retransmission,1,4
2020-04-21 16:34:09.806158,,2,4
2020-04-21 16:34:09.806159,,4,4
2020-04-21 16:34:09.806160,Triple Duplicate,5,2
2020-04-21 16:34:09.806161,,6,2
2020-04-21 16:34:09.806161,,7,2
2020-04-21 16:34:09.806162,Triple Duplicate,6,3
2020-04-21 16:34:09.806163,,7,3
2020-04-21 16:34:09.806164,,8,3
2020-04-21 16:34:09.806164,Triple Duplicate,7,4
2020-04-21 16:34:09.806165,,8,4
2020-04-21 16:34:09.806166,,9,4
2020-04-21 16:34:09.806167,Triple Duplicate,7,4
2020-04-21 16:34:09.806167,,8,4
2020-04-21 16:34:09.806168,,9,4
2020-04-21 16:34:09.806168,Triple Duplicate,7,4
2020-04-21 16:34:09.806169,,8,4
2020-04-21 16:34:09.806170,,9,4
2020-04-21 16:34:09.806170,Triple Duplicate,7,4
2020-04-21 16:34:09.806171,,8,4
2020-04-21 16:34:09.806172,,9,4
2020-04-21 16:34:09.806172,Triple Duplicate,7,4
2020-04-21 16:34:09.806173,,8,4
2020-04-21 16:34:09.806174,,9,4
2020-04-21 16:34:09.806175,,10,4
2020-04-21 16:34:09.806175,Triple Duplicate,8,5
2020-04-21 16:34:09.806176,,9,5
2020-04-21 16:34:09.806177,Triple Duplicate,7,4
2020-04-21 16:34:09.806177,,8,4
2020-04-21 16:34:09.806178,,9,4
2020-04-21 16:34:09.806179,Triple Duplicate,7,4
2020-04-21 16:34:09.806179,,8,4
2020-04-21 16:34:09.806180,,9,4
2020-04-21 16:34:09.810335,Retransmission,1,4
2020-04-21 16:34:09.810445,,2,4
2020-04-21 16:34:09.836299,Retransmission,1,1
2020-04-21 16:34:09.836397,,2,1
2020-04-21 16:34:09.836397,,3,1
2020-04-21 16:34:09.836397,Triple Duplicate,4,1
2020-04-21 16:34:09.836398,Triple Duplicate,5,2
2020-04-21 16:34:09.836398,,6,2
2020-04-21 16:34:09.836398,,7,2
2020-04-21 16:34:09.836399,,8,2
2020-04-21 16:34:09.836399,,9,2
2020-04-21 16:34:09.836400,Triple Duplicate,7,4
2020-04-21 16:34:09.836400,,8,4
2020-04-21 16:34:09.836400,,9,4
2020-04-21 16:34:09.836401,Triple Duplicate,7,4
2020-04-21 16:34:09.836401,,8,4
2020-04-21 16:34:09.836401,,9,4
2020-04-21 16:34:09.877293,Retransmission,1,4
2020-04-21 16:34:09.877348,,2,4
2020-04-21 16:34:09.918672,Retransmission,1,1
2020-04-21 16:34:09.918749,,2,1
2020-04-21 16:34:09.918750,,3,1
2020-04-21 16:34:09.918750,Triple Duplicate,4,1
2020-04-21 16:34:09.918751,,5,1
2020-04-21 16:34:09.918751,,6,1
2020-04-21 16:34:09.918751,Triple Duplicate,6,3
2020-04-21 16:34:09.919366,Retransmission,1,3
2020-04-21 16:34:09.919419,,2,3
2020-04-21 16:34:09.919420,,4,3
2020-04-21 16:34:09.919421,Triple Duplicate,5,2
2020-04-21 16:34:09.919421,,6,2
2020-04-21 16:34:09.919421,,7,2
2020-04-21 16:34:09.919422,Triple Duplicate,6,3
2020-04-21 16:34:09.919422,,7,3
2020-04-21 16:34:09.919423,,8,3
2020-04-21 16:34:09.920823,Retransmission,1,4
2020-04-21 16:34:09.920876,,2,4
2020-04-21 16:34:09.920876,,4,4
2020-04-21 16:34:09.920877,Triple Duplicate,5,2
2020-04-21 16:34:09.920877,,6,2
2020-04-21 16:34:09.920877,,7,2
2020-04-21 16:34:09.920878,,8,2
2020-04-21 16:34:09.920878,,9,2
2020-04-21 16:34:09.920878,Triple Duplicate,7,4
2020-04-21 16:34:09.920879,Triple Duplicate,6,3
2020-04-21 16:34:09.920879,,7,3
2020-04-21 16:34:09.920880,,8,3
2020-04-21 16:34:09.920880,Triple Duplicate,7,4
2020-04-21 16:34:09.920880,,8,4
2020-04-21 16:34:09.920881,,9,4
2020-04-21 16:34:09.920881,Triple Duplicate,7,4
2020-04-21 16:34:09.924057,Retransmission,1,3
2020-04-21 16:34:09.924059,Retransmission,1,1
2020-04-21 16:34:09.924094,,2,1
2020-04-21 16:34:09.924094,,3,1
2020-04-21 16:34:09.924136,Triple Duplicate,4,1
2020-04-21 16:34:09.924136,,5,1
2020-04-21 16:34:09.924136,,6,1
2020-04-21 16:34:09.924137,,7,1
2020-04-21 16:34:09.924137,Triple Duplicate,6,3
2020-04-21 16:34:09.924138,Triple Duplicate,6,3
2020-04-21 16:34:09.924138,,7,3
2020-04-21 16:34:09.924138,,8,3
2020-04-21 16:34:09.924139,,9,3
2020-04-21 16:34:09.924139,Triple Duplicate,7,4
2020-04-21 16:34:09.924139,,8,4
2020-04-21 16:34:09.924140,,9,4
2020-04-21 16:34:09.924140,Triple Duplicate,7,4
2020-04-21 16:34:09.924140,,8,4
2020-04-21 16:34:09.924141,,9,4
2020-04-21 16:34:09.924141,Triple Duplicate,7,4
2020-04-21 16:34:09.924141,,8,4
2020-04-21 16:34:09.924141,,9,4
2020-04-21 16:34:09.924142,Triple Duplicate,7,4
2020-04-21 16:34:09.924142,,8,4
2020-04-21 16:34:09.924142,,9,4
2020-04-21 16:34:09.924173,,10,4
2020-04-21 16:34:09.924173,,11,4
2020-04-21 16:34:09.924173,Triple Duplicate,8,5
2020-04-21 16:34:09.924174,Triple Duplicate,7,4
2020-04-21 16:34:09.924174,,8,4
2020-04-21 16:34:09.924174,,9,4
2020-04-21 16:34:09.924175,Triple Duplicate,7,4
2020-04-21 16:34:09.924175,,8,4
2020-04-21 16:34:09.924175,,9,4
2020-04-21 16:34:09.924176,Triple Duplicate,7,4
2020-04-21 16:34:09.924176,,8,4
2020-04-21 16:34:09.924861,Retransmission,1,4
2020-04-21 16:34:09.924892,,2,4
2020-04-21 16:34:09.924893,,4,4
2020-04-21 16:34:09.926139,Retransmission,1,2
2020-04-21 16:34:09.926214,,2,2
2020-04-21 16:34:09.926214,,3,2
2020-04-21 16:34:09.926215,,4,2
2020-04-21 16:34:09.926215,,5,2
2020-04-21 16:34:09.926215,Triple Duplicate,5,2
2020-04-21 16:34:09.926215,,6,2
2020-04-21 16:34:09.926216,,7,2
2020-04-21 16:34:09.926216,,8,2
2020-04-21 16:34:09.926217,Triple Duplicate,7,4
2020-04-21 16:34:09.926217,,8,4
2020-04-21 16:34:09.926217,,9,4
2020-04-21 16:34:09.926217,,10,4
2020-04-21 16:34:09.926218,,11,4
2020-04-21 16:34:09.926218,,12,4
2020-04-21 16:34:09.926218,Triple Duplicate,9,6
2020-04-21 16:34:09.926219,,10,6
2020-04-21 16:34:09.926219,,11,6
2020-04-21 16:34:09.926219,Triple Duplicate,8,5
2020-04-21 16:34:09.926220,Triple Duplicate,7,4
2020-04-21 16:34:09.926220,,8,4
2020-04-21 16:34:09.926220,,9,4
2020-04-21 16:34:09.926220,,10,4
2020-04-21 16:34:09.926221,,11,4
2020-04-21 16:34:09.926221,Triple Duplicate,8,5
2020-04-21 16:34:09.926221,,9,5
2020-04-21 16:34:09.926222,,10,5
2020-04-21 16:34:09.926222,Triple Duplicate,8,5
2020-04-21 16:34:09.926222,,9,5
2020-04-21 16:34:09.926222,,10,5
2020-04-21 16:34:09.929380,Retransmission,1,5
2020-04-21 16:34:09.929410,,2,5
2020-04-21 16:34:09.929411,,4,5
2020-04-21 16:34:09.929411,Triple Duplicate,5,2
2020-04-21 16:34:09.931146,Retransmission,1,2
2020-04-21 16:34:09.931203,,2,2
2020-04-21 16:34:09.931204,,3,2
2020-04-21 16:34:09.931205,Triple Duplicate,4,1
2020-04-21 16:34:09.931205,,5,1
2020-04-21 16:34:09.931205,,6,1
2020-04-21 16:34:09.931206,,7,1
2020-04-21 16:34:09.931206,,8,1
2020-04-21 16:34:09.931206,Triple Duplicate,7,4
2020-04-21 16:34:09.931207,Triple Duplicate,6,3
2020-04-21 16:34:09.931207,,7,3
2020-04-21 16:34:09.931207,,8,3
2020-04-21 16:34:09.931207,,9,3
2020-04-21 16:34:09.931208,,10,3
2020-04-21 16:34:09.931208,,11,3
2020-04-21 16:34:09.931208,Triple Duplicate,8,5
2020-04-21 16:34:09.931209,,9,5
2020-04-21 16:34:09.931209,,10,5
2020-04-21 16:34:09.931209,Triple Duplicate,8,5
2020-04-21 16:34:09.931210,,9,5
2020-04-21 16:34:09.931210,,10,5
2020-04-21 16:34:09.931210,Triple Duplicate,8,5
2020-04-21 16:34:09.931210,,9,5
2020-04-21 16:34:09.931211,Triple Duplicate,7,4
2020-04-21 16:34:09.931211,,8,4
2020-04-21 16:34:09.932705,Retransmission,1,4
2020-04-21 16:34:09.932741,,2,4
2020-04-21 16:34:09.932742,,4,4
2020-04-21 16:34:09.932742,Triple Duplicate,5,2
2020-04-21 16:34:09.932742,,6,2
2020-04-21 16:34:09.932743,Triple Duplicate,6,3
2020-04-21 16:34:09.932743,,7,3
2020-04-21 16:34:09.932743,,8,3
2020-04-21 16:34:09.932743,,9,3
2020-04-21 16:34:09.933009,Retransmission,1,4
2020-04-21 16:34:09.933036,,2,4
2020-04-21 16:34:09.973754,Retransmission,1,1
2020-04-21 16:34:09.973914,,2,1
2020-04-21 16:34:09.973915,,3,1
2020-04-21 16:34:09.973916,Triple Duplicate,4,1
2020-04-21 16:34:09.973917,,5,1
2020-04-21 16:34:09.973917,,6,1
2020-04-21 16:34:09.973919,Triple Duplicate,6,3
2020-04-21 16:34:09.973920,,7,3
2020-04-21 16:34:09.973920,,8,3
2020-04-21 16:34:09.973921,Triple Duplicate,7,4
2020-04-21 16:34:09.973922,,8,4
2020-04-21 16:34:09.973923,,9,4
2020-04-21 16:34:09.973924,Triple Duplicate,7,4
2020-04-21 16:34:09.973924,,8,4
2020-04-21 16:34:09.975701,Retransmission,1,4
2020-04-21 16:34:09.975784,,2,4
2020-04-21 16:34:10.056098,Retransmission,1,1
2020-04-21 16:34:10.056206,,2,1
2020-04-21 16:34:10.056805,Retransmission,1,1
2020-04-21 16:34:10.056937,,2,1
2020-04-21 16:34:10.056938,Triple Duplicate,4,1
2020-04-21 16:34:10.056938,,5,1
2020-04-21 16:34:10.056939,,6,1
2020-04-21 16:34:10.056940,,7,1
2020-04-21 16:34:10.056940,Triple Duplicate,6,3
2020-04-21 16:34:10.059681,Retransmission,1,3
2020-04-21 16:34:10.059821,,2,3
2020-04-21 16:34:10.059822,,4,3
2020-04-21 16:34:10.059823,Triple Duplicate,5,2
2020-04-21 16:34:10.059823,,6,2
2020-04-21 16:34:10.059824,,7,2
2020-04-21 16:34:10.059824,Triple Duplicate,6,3
2020-04-21 16:34:10.059825,,7,3
2020-04-21 16:34:10.059826,,8,3
2020-04-21 16:34:10.060497,Retransmission,1,4
2020-04-21 16:34:10.060627,,2,4
2020-04-21 16:34:10.060627,,4,4
2020-04-21 16:34:10.060628,Triple Duplicate,5,2
2020-04-21 16:34:10.060629,,6,2
2020-04-21 16:34:10.060629,,7,2
2020-04-21 16:34:10.060630,Triple Duplicate,6,3
2020-04-21 16:34:10.061065,Retransmission,1,3
2020-04-21 16:34:10.061204,,2,3
2020-04-21 16:34:10.061205,,4,3
2020-04-21 16:34:10.061205,Triple Duplicate,5,2
2020-04-21 16:34:10.061206,,6,2
2020-04-21 16:34:10.061207,,7,2
2020-04-21 16:34:10.061207,Triple Duplicate,6,3
